ID Number,Year,House,Gender,Interested,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
4193,Sophomore,Cabot,Female,Men,B,B,E,B,D,D,B,E,C,A,B,D,C,A,E,D,B,C,C,B,E,B,D,B,B,C,C,D,D,D,C
4194,Senior,Leverett,Female,Men,D,E,B,D,A,E,B,D,B,B,A,A,E,B,D,E,D,E,D,A,A,B,B,E,E,A,E,D,D,A,D
4195,Junior,Currier,Male,Women,A,D,D,C,B,D,C,D,E,D,B,A,D,C,E,E,A,E,D,C,D,C,D,D,E,C,E,E,E,C,B
4196,Senior,Dunster,Male,Women,A,D,A,D,A,C,B,E,B,D,A,C,B,D,E,E,D,B,D,B,A,C,E,E,C,B,A,A,B,E,E
4197,Freshman,Pennypacker,Female,Men,C,B,E,C,E,C,B,B,E,B,E,A,B,C,E,D,D,B,D,C,E,E,E,B,C,D,C,B,C,B,B
4198,Freshman,Wigglesworth,Female,Men,D,B,D,E,E,E,B,D,E,A,C,B,A,D,B,E,A,A,C,C,D,E,E,D,D,A,E,B,E,B,D
4199,Freshman,Greenough,Female,Men,D,B,A,B,E,D,D,E,B,A,A,E,E,B,E,B,B,E,C,D,D,C,A,B,B,B,A,A,A,D,B
4201,Senior,Kirkland,Female,Men,E,E,E,B,A,B,D,D,B,D,B,A,D,C,D,D,D,B,B,E,D,D,A,B,E,D,A,D,E,B,B
4203,Sophomore,Currier,Female,Men,C,A,B,D,E,B,B,B,B,D,C,C,B,C,B,D,C,B,C,E,C,E,A,B,B,B,E,A,A,A,B
4204,Junior,Currier,Female,Men,E,B,D,D,C,A,D,C,B,A,E,D,D,A,A,D,D,E,C,C,E,E,E,D,A,E,B,C,B,A,B
4205,Senior,Kirkland,Male,Women,E,E,E,D,B,B,E,D,B,A,D,C,D,D,E,E,C,D,C,B,B,E,E,E,A,B,E,B,A,E,D
4207,Sophomore,Leverett,Male,Women,C,D,B,C,C,C,C,D,B,B,B,B,C,A,E,C,B,B,D,E,D,B,A,B,D,D,D,A,B,B,C
4208,Grad Student,None,Female,Men,D,E,A,B,B,B,E,A,E,C,B,C,D,D,C,B,A,E,B,E,D,E,D,B,C,E,E,D,B,B,B
4209,Senior,Pforzheimer,Male,Women,C,C,D,A,D,A,E,A,E,C,B,E,D,D,C,B,E,D,B,B,D,D,C,E,A,E,D,B,B,B,A
4210,Junior,Adams,Female,Men,A,E,B,D,A,D,B,B,C,D,E,E,B,C,E,E,E,B,E,B,A,D,A,B,A,A,B,D,D,A,C
4211,Junior,Kirkland,Male,Women,A,E,B,D,A,D,B,B,C,D,E,E,B,C,E,E,E,B,E,B,A,D,A,B,A,A,B,D,D,A,C
4212,Sophomore,Dunster,Female,Men,B,B,C,B,A,B,A,B,D,E,B,E,D,D,C,D,E,A,C,E,D,A,A,A,A,A,B,A,D,D,B
4213,Alum,None,Male,Women,E,E,B,A,D,B,E,C,B,D,D,B,E,A,A,B,E,D,D,E,D,C,E,E,A,D,B,A,B,A,D
4214,Freshman,Holworthy,Female,Men,C,B,D,D,A,B,B,A,B,E,A,E,E,A,E,E,A,A,E,C,D,E,A,A,E,E,E,A,B,A,C
4215,Sophomore,Dunster,Male,Women,D,E,D,B,E,B,D,B,E,D,B,A,C,C,E,A,E,D,A,B,D,C,A,E,A,A,E,E,D,B,C
4216,Grad Student,Cabot,Male,Women,C,C,E,B,E,B,C,B,B,E,B,B,D,C,B,E,C,D,C,B,B,D,E,B,C,B,C,B,B,A,B
4217,Junior,Kirkland,Male,Both,B,A,D,D,C,A,A,B,E,E,E,C,E,C,B,B,C,B,D,C,E,D,B,E,C,A,D,D,B,A,E
4218,Senior,Currier,Male,Women,D,C,A,D,B,E,E,D,E,D,C,B,D,B,C,C,A,B,C,E,D,B,E,E,E,C,C,B,D,C,B
4219,Grad Student,None,Female,Men,A,D,A,B,C,D,D,D,D,B,D,C,D,A,A,E,B,C,D,E,C,D,B,D,D,D,B,E,A,E,E
4220,Alum,Quincy,Male,Women,D,E,A,D,B,A,D,D,E,A,B,E,B,B,E,D,D,E,B,E,B,E,D,E,A,B,E,A,C,B,B
4221,Senior,Currier,Female,Men,D,A,D,B,D,C,D,A,C,A,D,A,B,C,D,B,A,B,D,E,D,E,E,A,E,E,B,D,B,B,A
4223,Freshman,Straus,Male,Women,E,D,D,E,E,C,B,D,D,E,C,E,B,D,E,A,D,A,E,D,D,B,E,E,A,E,B,B,A,C,E
4224,Senior,Lowell,Female,Men,A,A,B,D,E,D,A,D,A,E,C,E,A,C,B,E,D,D,E,C,E,A,C,E,B,E,B,C,C,A,B
4225,Freshman,Grays,Male,Women,B,E,C,D,A,C,B,A,C,A,E,D,B,D,D,D,B,E,A,A,D,C,B,E,A,B,B,B,B,A,A
4226,Freshman,Hurlbut,Female,Men,C,A,B,B,A,E,A,D,A,E,C,A,A,D,E,A,B,A,C,E,A,D,E,E,D,E,C,E,D,E,B
4227,Freshman,Weld,Female,Men,E,E,B,D,C,E,B,A,B,B,B,B,D,C,D,A,B,A,D,D,A,A,B,C,C,E,A,D,E,B,C
4228,Junior,Pforzheimer,Female,Men,E,E,B,C,D,B,D,B,B,E,B,B,B,C,E,A,A,E,D,C,D,E,A,B,C,B,E,B,B,A,C
4229,Sophomore,Adams,Male,Women,C,B,D,D,C,E,A,E,E,B,E,C,B,D,E,E,E,A,C,E,D,E,B,E,A,E,A,B,E,A,D
4230,Junior,Pforzheimer,Male,Women,C,B,D,E,D,D,B,C,C,D,A,A,B,E,E,E,E,A,D,D,B,D,D,B,C,B,A,C,B,A,C
4231,Sophomore,Kirkland,Male,Women,D,C,A,E,E,A,B,B,E,A,E,A,B,C,E,E,E,D,A,D,D,D,A,D,C,E,A,B,C,A,D
4232,Sophomore,Cabot,Male,Women,A,D,C,E,D,B,E,E,B,D,E,B,B,A,B,D,B,B,D,B,A,C,E,D,A,D,C,B,B,B,A
4233,Sophomore,Pforzheimer,Female,Men,E,A,D,E,D,A,E,D,B,D,A,E,A,C,B,E,E,D,D,B,A,D,A,C,A,B,C,D,B,A,C
4234,Senior,Eliot,Male,Women,B,E,C,C,D,E,D,D,B,A,C,B,D,B,A,B,B,A,C,D,B,A,C,A,C,B,C,B,B,A,B
4235,Sophomore,Dunster,Female,Men,A,A,C,A,D,D,C,D,C,B,A,B,C,C,E,C,E,D,C,C,D,A,D,B,A,A,E,B,C,B,D
4236,Junior,Pforzheimer,Male,Women,E,C,B,D,D,D,E,B,B,D,E,E,B,B,E,B,C,E,A,E,D,B,E,A,B,B,E,A,D,A,B
4237,Sophomore,Pforzheimer,Male,Women,E,B,B,D,D,D,D,E,D,E,E,E,B,E,C,E,B,A,C,A,E,A,E,A,C,A,E,D,B,A,C
4238,Sophomore,Adams,Male,Women,A,D,B,D,D,C,B,D,B,A,B,B,E,C,E,D,B,A,D,B,D,D,C,E,A,D,A,B,B,A,D
4240,Alum,Pforzheimer,Male,Women,A,B,B,E,D,A,B,E,B,A,A,B,D,C,E,B,B,A,C,C,D,C,E,E,A,E,E,C,D,A,E
4241,Sophomore,Currier,Female,Both,B,E,E,B,D,B,B,B,B,D,D,A,B,C,E,B,E,B,D,B,A,E,A,B,A,B,E,A,B,B,E
4243,Junior,Winthrop,Male,Women,C,D,B,D,E,B,D,E,D,E,D,E,B,D,E,D,E,B,A,E,A,A,E,B,C,B,A,A,B,B,D
4244,Sophomore,Cabot,Male,Women,C,D,D,D,D,B,E,A,D,C,C,A,B,D,B,B,D,A,A,C,D,C,A,B,C,A,E,B,C,B,B
4245,Sophomore,Cabot,Male,Women,C,B,E,D,A,E,B,E,E,A,C,C,E,D,E,E,B,D,D,C,D,C,A,A,A,B,A,D,A,B,D
4246,Grad Student,None,Male,Women,C,D,A,B,D,A,E,B,B,D,B,E,D,E,E,E,A,E,D,E,A,A,A,E,B,A,E,B,D,A,E
4247,Freshman,Wigglesworth,Female,Men,C,B,C,C,D,C,B,D,E,A,A,C,D,C,A,B,A,B,A,B,D,B,E,D,C,D,D,A,B,A,C
4248,Sophomore,Currier,Female,Men,C,B,A,E,A,C,B,D,B,B,A,E,B,E,B,E,E,A,C,A,D,D,B,A,A,C,E,B,C,E,E
4249,Freshman,Holworthy,Male,Women,A,B,D,B,C,A,E,B,C,E,D,D,E,E,D,E,D,E,D,E,E,C,B,A,A,C,D,D,D,B,E
4250,Freshman,Weld,Female,Men,D,B,B,E,A,D,A,B,E,C,B,B,B,A,A,B,A,C,A,E,E,D,E,E,C,B,D,E,D,C,E
4251,Sophomore,Currier,Female,Both,D,B,A,D,B,B,D,B,B,A,D,C,D,A,C,B,E,A,B,B,E,D,A,C,D,C,A,A,C,A,D
4252,Freshman,Pennypacker,Female,Men,C,B,A,C,A,E,E,A,C,A,B,A,E,D,D,C,A,A,E,C,D,D,D,E,D,A,E,A,E,E,B
4253,Freshman,Weld,Male,Men,E,B,D,A,C,D,B,C,E,A,B,B,D,A,C,A,B,A,D,D,A,E,D,D,A,E,E,B,C,A,A
4254,Senior,Dunster,Female,Men,B,E,B,E,E,A,B,E,B,D,D,E,B,C,A,B,C,B,C,E,E,C,D,E,B,D,A,A,D,B,A
4255,Freshman,Holworthy,Male,Women,D,E,E,C,C,B,B,A,B,A,B,B,B,B,C,E,E,A,C,E,D,B,D,C,B,E,E,D,D,B,D
4257,Senior,None,Female,Men,C,B,B,D,C,D,C,E,B,A,D,C,B,B,E,B,B,A,E,C,A,A,E,C,B,B,A,B,B,A,D
4258,Junior,Kirkland,Male,Women,C,B,C,B,B,D,B,B,C,D,B,B,B,C,D,B,E,B,D,E,D,D,D,E,C,D,A,B,B,E,D
4260,Freshman,Canaday,Female,Men,C,B,B,B,E,C,D,D,B,A,C,B,B,D,C,D,E,D,C,C,B,C,E,A,B,C,D,B,A,B,C
4261,Junior,Dunster,Male,Both,C,A,D,D,E,B,E,A,A,A,E,B,E,D,B,A,D,E,E,E,A,C,B,D,E,D,B,C,A,B,E
4262,Sophomore,Mather,Female,Men,E,C,A,C,B,B,D,C,B,B,D,A,E,B,E,B,A,E,C,B,D,C,A,B,C,D,A,A,B,B,B
4263,Senior,Pforzheimer,Female,Men,C,A,E,B,E,B,E,A,A,B,C,E,D,B,B,B,E,A,D,C,A,C,E,A,A,D,C,A,D,B,B
4264,Junior,Quincy,Female,Men,E,C,E,C,A,A,B,A,B,B,C,C,D,E,D,B,C,D,C,E,D,C,D,C,A,B,A,D,D,A,B
4265,Junior,Adams,Male,Women,B,C,D,A,E,B,A,C,A,E,C,D,E,C,A,A,E,E,C,E,D,C,A,B,E,E,B,A,B,D,B
4266,Sophomore,Quincy,Female,Men,D,B,B,C,A,A,B,B,C,E,E,C,B,C,E,E,C,A,B,B,D,B,D,C,E,B,B,B,B,A,C
4267,Freshman,Thayer,Female,Men,D,E,C,B,B,D,D,C,B,C,B,E,D,A,A,D,E,E,B,B,A,E,D,E,C,A,D,A,D,C,E
4268,Senior,Eliot,Male,Women,C,D,A,D,A,C,E,E,D,B,C,B,A,D,E,D,D,A,E,D,A,E,A,D,A,E,C,B,A,B,C
4269,Senior,Quincy,Male,Women,C,E,E,E,C,D,D,E,B,E,C,B,B,B,B,D,E,B,E,E,C,D,E,B,A,B,D,D,A,E,C
4270,Sophomore,Kirkland,Female,Men,D,B,D,A,D,A,D,A,C,B,E,A,A,C,D,E,E,A,C,B,D,A,A,C,A,C,A,B,B,A,B
4272,Sophomore,Eliot,Male,Men,C,A,B,B,D,D,E,E,D,B,D,A,B,C,E,E,C,D,A,B,C,D,B,D,A,C,A,D,E,A,B
4274,Freshman,Hollis,Female,Men,D,E,E,A,A,A,E,A,B,D,C,C,A,E,D,C,B,E,E,E,A,E,A,A,E,E,B,E,B,D,B
4275,Senior,Quincy,Female,Women,D,A,E,B,E,B,E,A,B,D,B,E,C,A,D,B,D,A,A,D,C,A,E,B,B,B,A,D,B,A,A
4276,Freshman,Canaday,Female,Men,D,A,B,E,B,C,D,D,C,D,A,C,D,E,D,D,E,D,C,C,D,E,A,E,C,A,E,E,E,D,B
4277,Freshman,Wigglesworth,Female,Men,C,B,E,D,A,E,B,E,C,B,D,B,D,E,A,B,A,E,C,B,D,E,E,C,C,C,A,D,B,A,D
4278,Senior,Quincy,Male,Women,C,E,E,E,E,D,A,A,D,A,E,B,A,C,E,A,D,E,D,E,A,E,E,E,D,B,E,B,B,E,D
4279,Senior,Mather,Female,Men,E,B,B,C,A,C,E,A,B,A,C,C,C,E,D,C,A,D,B,B,D,E,D,B,B,E,E,E,A,E,D
4280,Junior,Leverett,Female,Men,D,E,B,A,D,E,E,A,E,E,A,C,B,C,D,E,C,B,B,A,E,E,C,B,E,E,A,E,B,A,E
4281,Junior,Cabot,Male,Women,C,E,D,D,D,B,D,A,C,B,C,A,A,C,E,E,B,A,B,E,D,A,C,E,A,C,A,B,C,B,C
4282,Freshman,Wigglesworth,Female,Women,D,B,D,E,E,D,D,A,B,B,C,C,B,C,E,E,B,A,B,C,E,D,D,D,B,E,B,A,B,C,B
4283,Sophomore,Cabot,Male,Women,D,C,B,E,D,B,B,D,E,E,B,C,B,C,E,E,A,B,A,B,D,E,D,B,D,B,B,B,B,E,E
4284,Freshman,Pennypacker,Female,Men,C,B,B,D,A,C,B,B,B,E,C,C,C,C,E,D,E,D,E,C,A,C,A,B,C,B,A,E,C,A,A
4285,Freshman,Weld,Male,Women,C,A,E,D,D,B,C,E,C,C,B,A,E,A,C,B,E,B,C,E,B,E,D,C,D,D,E,E,B,A,C
4286,Freshman,Weld,Female,Men,C,A,E,D,D,B,C,E,C,C,B,A,E,A,C,B,E,B,C,E,B,E,D,C,D,D,E,E,B,A,C
4287,Sophomore,Adams,Female,Both,C,A,C,C,B,B,D,A,C,C,A,A,B,B,D,B,E,D,E,D,D,A,D,D,A,E,E,B,D,B,B
4288,Freshman,Wigglesworth,Female,Men,C,B,D,D,B,B,D,E,E,E,A,C,D,C,C,B,A,E,E,E,D,A,E,C,A,E,A,A,E,B,D
4289,Freshman,Grays,Male,Women,D,C,D,D,D,B,E,A,C,A,A,A,D,A,C,B,C,A,E,C,D,E,A,E,C,B,E,D,D,B,B
4290,Sophomore,Leverett,Male,Women,D,A,C,E,E,D,B,A,C,A,B,C,A,E,E,B,D,A,C,D,C,E,E,E,E,E,E,D,D,D,B
4291,Sophomore,Leverett,Male,Both,E,B,C,E,B,A,B,C,D,D,A,E,C,E,B,D,A,A,C,A,C,C,C,D,E,B,D,A,C,B,B
4292,Junior,Eliot,Female,Men,B,E,C,D,E,D,B,D,C,A,D,B,E,C,E,A,C,B,D,E,B,A,B,A,D,D,B,B,D,B,A
4293,Sophomore,Quincy,Female,Both,D,D,B,B,E,B,D,A,C,A,B,B,D,B,D,E,E,A,C,B,D,B,E,E,A,E,A,E,B,B,C
4294,Freshman,Greenough,Male,Both,D,D,E,B,D,C,D,C,B,A,C,E,D,E,A,D,D,C,A,A,A,A,B,A,A,E,A,E,D,B,A
4295,Sophomore,Quincy,Female,Men,C,E,A,C,A,A,C,D,E,B,E,C,A,A,B,D,D,D,B,A,B,A,D,B,C,B,C,A,B,C,D
4296,Junior,Pforzheimer,Female,Men,C,A,B,C,D,B,E,D,B,A,D,B,B,C,E,E,B,D,E,B,D,E,A,C,A,E,E,D,B,A,B
4297,Senior,Winthrop,Female,Men,D,B,B,D,D,A,D,A,E,D,A,E,E,E,C,B,A,D,A,B,A,D,D,C,A,C,B,D,A,B,C
4298,Freshman,Greenough,Male,Women,C,C,A,E,A,A,A,B,E,B,A,B,A,D,E,A,A,A,D,E,B,D,A,A,A,D,A,A,D,B,A
4299,Freshman,Thayer,Male,Women,C,C,B,D,A,C,B,E,B,A,C,A,E,C,E,D,D,E,C,C,B,E,E,D,A,C,A,A,D,A,D
4300,Junior,Winthrop,Female,Men,A,E,E,D,E,A,D,A,B,A,E,B,C,C,B,B,D,A,A,B,D,E,E,B,A,A,B,B,B,A,C
4301,Junior,Pforzheimer,Male,Women,D,C,E,B,B,D,D,A,E,D,B,B,D,D,B,B,A,B,B,B,D,E,A,C,A,D,E,D,E,B,B
4302,Sophomore,Leverett,Male,Women,D,B,C,B,D,D,E,A,C,E,A,D,B,B,E,B,D,A,D,C,D,E,A,B,E,B,E,D,C,A,B
4303,Sophomore,Adams,Male,Women,D,E,C,E,C,A,D,C,C,D,C,B,B,A,E,E,D,A,B,A,A,E,D,B,D,A,D,A,A,B,A
4304,Sophomore,Eliot,Female,Men,C,E,E,B,B,A,C,A,D,E,D,B,D,C,B,D,D,B,C,A,B,A,D,D,B,C,A,C,C,A,D
4305,Sophomore,Winthrop,Female,Both,D,A,B,D,E,C,D,A,C,D,A,D,E,B,D,D,B,E,A,E,D,E,A,B,C,A,B,B,C,B,C
4306,Junior,Mather,Male,Women,A,B,D,E,D,A,B,E,B,D,A,C,C,C,A,E,E,B,D,E,B,E,E,D,C,A,B,D,B,B,E
4307,Freshman,Hollis,Female,Men,D,B,E,E,A,C,E,C,C,D,C,E,A,C,D,B,D,B,E,E,C,D,A,E,A,E,A,B,A,B,C
4308,Sophomore,Winthrop,Female,Men,D,B,E,B,A,B,C,D,E,D,C,B,D,C,A,D,A,B,D,E,D,D,E,B,C,E,A,B,B,B,D
4309,Freshman,Apley,Female,Women,D,E,B,B,A,C,D,C,C,D,A,E,E,A,B,E,E,A,E,C,D,A,A,E,C,A,A,A,A,A,B
4310,Freshman,Greenough,Female,Men,B,C,B,B,C,B,D,B,C,D,E,C,D,C,D,B,A,A,E,B,D,C,E,B,D,B,A,B,E,E,C
4311,Freshman,Matthews,Female,Men,C,D,D,B,A,A,C,B,C,A,D,C,B,E,B,D,D,A,C,A,B,C,B,B,B,D,C,B,A,D,A
4312,Sophomore,Adams,Male,Women,C,B,A,E,D,A,B,E,B,C,C,C,B,E,E,A,D,A,E,C,B,B,E,B,A,B,B,B,D,E,B
4313,Sophomore,Mather,Female,Both,D,B,B,B,B,C,B,E,C,E,C,E,D,C,B,E,E,B,D,B,D,B,C,B,C,D,E,B,B,A,B
4314,Sophomore,Adams,Male,Women,C,B,B,C,E,A,B,E,B,A,C,B,A,C,C,B,D,B,E,E,E,C,E,D,A,E,B,D,C,B,A
4316,Junior,None,Female,Men,D,A,D,B,A,E,B,A,C,E,C,B,E,C,C,A,D,A,D,B,C,C,D,C,A,D,C,B,B,D,A
4317,Alum,Pforzheimer,Female,Men,D,A,A,E,D,C,E,A,E,A,E,C,D,E,B,A,A,D,B,D,E,A,A,E,E,C,C,C,E,C,D
4318,Freshman,Pennypacker,Male,Women,E,E,A,E,E,C,D,C,B,B,A,B,D,E,C,D,E,A,D,E,B,B,D,C,A,E,A,A,C,D,D
4319,Senior,Quincy,Male,Women,E,A,D,E,B,E,C,E,C,D,D,B,A,C,E,A,D,E,E,B,B,E,B,D,B,B,A,B,A,B,C
4321,Sophomore,Kirkland,Female,Both,C,C,C,C,B,B,B,C,B,E,D,B,B,B,C,E,D,B,C,E,C,A,E,E,C,C,A,B,E,E,B
4322,Senior,Lowell,Female,Men,C,B,D,D,D,C,E,A,B,A,A,C,D,D,D,D,B,D,D,D,A,D,E,E,A,E,A,D,C,E,D
4324,Junior,None,Female,Women,C,E,B,D,E,B,B,D,D,E,A,B,D,E,D,E,D,D,A,B,A,D,B,A,A,E,C,B,D,A,B
4325,Sophomore,Currier,Female,Men,E,B,E,D,C,C,D,A,B,C,B,C,E,C,A,E,D,A,C,E,A,B,D,E,A,A,E,D,C,A,D
4326,Freshman,Thayer,Male,Women,D,A,E,D,A,C,A,D,E,A,C,B,D,A,C,B,E,A,D,B,D,D,A,E,A,A,A,A,B,B,C
4327,Senior,Eliot,Male,Women,E,B,E,B,D,C,C,E,B,C,A,B,E,C,E,E,E,D,E,B,D,D,B,C,C,E,E,D,E,A,B
4328,Freshman,Canaday,Male,Women,C,D,B,E,E,A,B,E,B,B,A,B,B,C,E,A,D,A,E,E,C,E,E,D,C,A,E,B,C,B,D
4329,Junior,Lowell,Male,Women,C,B,E,B,E,A,D,D,B,A,B,E,A,D,E,D,E,A,C,D,A,A,E,B,A,B,C,D,C,B,E
4330,Freshman,Stoughton,Male,Both,B,E,B,D,E,B,A,D,C,D,A,A,E,C,D,B,C,E,D,E,C,D,B,E,C,B,B,D,B,B,E
4331,Junior,Adams,Male,Women,D,A,A,B,E,B,B,E,C,B,C,E,B,B,E,E,A,A,B,C,A,E,D,A,C,B,C,B,D,E,B
4332,Freshman,Pennypacker,Male,Women,B,E,E,E,E,C,B,D,B,A,A,E,B,B,C,D,C,B,D,C,A,B,E,D,E,B,A,B,D,A,D
4333,Freshman,Greenough,Female,Both,D,C,A,B,C,E,D,D,C,E,C,C,A,C,A,A,D,B,D,D,B,D,D,A,D,A,B,B,A,C,E
4335,Senior,Dunster,Male,Women,E,E,B,D,A,D,E,D,B,A,C,E,D,D,E,A,B,A,C,C,D,D,E,D,B,E,B,D,A,B,D
4336,Junior,None,Female,Men,E,B,E,D,E,D,A,C,C,A,D,B,E,B,E,C,C,A,B,B,E,E,D,E,B,D,E,B,A,A,B
4337,Junior,Dunster,Female,Men,D,A,B,D,D,D,D,A,C,B,B,A,D,C,D,C,D,A,C,C,A,A,D,C,C,E,E,B,D,A,B
4338,Freshman,Thayer,Female,Men,D,B,A,E,A,C,D,A,B,A,C,C,D,D,D,B,A,A,D,E,D,B,A,B,B,E,B,B,A,B,D
4339,Senior,Currier,Female,Men,E,C,B,E,E,D,B,C,D,D,C,B,D,A,D,A,D,A,E,C,A,D,E,D,A,E,C,D,A,A,B
4341,Junior,None,Female,Men,D,E,B,D,D,A,D,A,B,B,E,B,D,A,D,D,A,E,D,B,D,E,A,D,E,A,A,A,A,B,A
4342,Junior,Mather,Female,Men,C,C,D,C,A,C,E,E,B,A,D,B,A,D,E,B,B,A,E,E,B,A,C,B,B,C,A,D,A,A,B
4343,Sophomore,Quincy,Female,Men,D,B,B,A,A,A,B,A,B,A,C,C,A,C,E,D,B,D,D,E,E,A,E,D,A,C,E,B,C,B,D
4344,Sophomore,Currier,Male,Women,C,A,E,B,D,E,B,A,E,C,C,B,E,D,D,B,B,D,A,C,A,B,D,A,A,B,C,A,E,B,B
4345,Sophomore,Dunster,Female,Men,D,C,A,B,A,D,C,B,C,A,E,A,E,A,E,B,E,A,C,E,D,C,A,E,B,E,A,B,B,E,A
4346,Junior,Adams,Female,Men,B,A,C,A,D,B,C,C,E,B,B,E,C,E,C,C,A,C,A,B,E,C,B,E,D,B,E,C,A,B,B
4348,Freshman,Hurlbut,Female,Men,D,B,B,B,D,C,D,A,C,D,D,E,B,A,E,E,A,A,E,C,D,E,E,C,A,D,C,E,E,B,A
4349,Freshman,Wigglesworth,Female,Men,C,A,B,E,E,A,B,D,D,E,A,E,E,A,E,E,D,E,E,C,E,D,B,E,A,B,C,B,C,A,C
4351,Junior,Cabot,Female,Men,B,A,A,E,E,E,E,A,C,A,D,D,D,C,D,B,D,E,E,C,B,C,B,A,B,D,A,D,B,B,D
4352,Sophomore,Quincy,Female,Men,C,B,A,E,D,D,C,A,B,A,B,C,D,C,D,B,A,C,C,E,D,E,E,B,A,E,C,D,D,B,D
4353,Senior,Winthrop,Male,Women,E,E,E,E,C,D,D,B,E,D,E,E,D,C,C,D,B,E,A,B,D,E,D,C,D,A,A,A,E,A,D
4354,Freshman,Straus,Male,Women,C,E,A,E,D,C,B,E,B,B,B,A,A,C,A,E,B,A,D,C,A,D,D,B,A,B,C,C,B,C,B
4355,Sophomore,Winthrop,Male,Women,A,C,A,B,D,D,C,B,B,C,B,A,D,C,B,A,A,D,C,C,A,A,A,D,B,C,C,E,B,B,B
4356,Grad Student,None,Male,Men,D,E,B,D,E,D,A,E,E,D,C,E,B,E,B,C,D,E,C,E,D,D,D,E,B,C,B,B,D,B,D
4357,Junior,Eliot,Female,Men,D,E,B,B,B,B,E,A,C,E,D,A,D,C,C,B,E,E,E,E,D,E,A,C,A,D,B,A,B,A,D
4358,Senior,Leverett,Male,Women,E,C,D,B,B,D,C,A,D,E,C,B,E,D,A,B,B,D,C,A,B,C,B,B,A,E,A,E,D,A,E
4359,Sophomore,Eliot,Male,Women,B,D,C,A,C,C,D,A,B,D,D,D,E,B,E,E,E,A,E,E,D,C,B,B,E,D,A,B,D,B,B
4360,Senior,Adams,Male,Women,C,E,E,D,C,D,D,E,C,E,B,C,B,E,E,E,E,E,C,E,A,D,E,E,B,E,E,B,B,E,D
4361,Junior,Leverett,Female,Men,C,C,B,D,E,B,B,D,D,E,A,B,C,E,E,B,D,E,C,B,C,E,B,A,C,B,A,A,C,A,B
4362,Junior,Eliot,Male,Women,C,C,B,E,A,B,D,A,B,A,A,B,B,E,E,B,B,C,A,B,C,D,B,A,E,E,A,D,D,B,D
4363,Sophomore,Quincy,Female,Men,A,B,B,B,D,A,B,A,E,E,E,C,A,C,B,B,D,E,A,B,D,D,E,A,C,A,C,A,D,B,D
4364,Junior,Dunster,Male,Men,D,B,B,A,D,B,D,A,B,C,A,C,E,D,E,D,D,B,A,C,C,C,A,A,A,E,B,A,B,A,D
4365,Senior,Dunster,Male,Women,C,D,E,D,B,B,D,C,E,C,C,C,B,C,B,B,B,D,E,C,D,B,A,B,A,D,A,B,B,B,C
4366,Senior,Leverett,Female,Men,D,E,B,D,C,C,E,B,C,E,E,B,E,E,B,B,D,A,C,C,C,E,D,C,A,E,C,A,C,E,D
4367,Sophomore,Mather,Female,Men,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,B,B,B,B,B,B,B,B,B,B,A
4372,Senior,Adams,Male,Women,A,D,E,C,D,A,D,E,B,B,A,B,A,D,D,E,B,E,E,A,A,C,E,A,B,A,C,C,B,E,B
4373,Senior,Dunster,Male,Women,A,D,B,E,E,B,D,D,A,C,A,B,B,C,E,A,D,D,E,D,B,B,D,D,A,B,B,B,B,A,C
4374,Sophomore,Eliot,Male,Women,D,C,E,B,C,B,D,E,E,E,A,B,B,D,D,A,B,B,C,E,A,D,E,C,E,B,B,E,D,C,C
4376,Senior,Mather,Female,Men,C,E,D,A,D,B,D,A,B,A,D,C,D,E,E,E,A,A,C,E,A,A,E,A,C,C,A,D,C,A,B
4377,Junior,Dunster,Male,Women,D,B,E,D,A,B,B,D,B,A,E,B,D,C,D,E,D,A,C,C,C,D,E,A,C,A,E,B,B,B,D
4378,Senior,Currier,Female,Men,D,A,A,D,A,B,E,A,C,C,D,C,D,B,A,B,C,D,B,E,A,C,E,E,B,C,E,A,B,D,C
4379,Sophomore,Adams,Female,Both,D,E,E,C,D,E,E,C,D,E,A,A,A,E,D,B,A,C,D,A,B,B,B,E,B,A,E,C,C,E,D
4380,Freshman,Mower,Male,Women,C,A,E,E,E,D,A,E,B,B,E,B,E,A,E,A,B,B,D,C,B,E,E,E,D,E,E,B,B,B,B
4381,Junior,Lowell,Female,Men,C,B,B,C,D,E,B,A,B,A,A,A,B,C,E,A,D,E,D,C,D,D,B,E,C,E,B,A,B,E,C
4382,Junior,Lowell,Female,Men,C,B,B,C,E,D,B,A,B,C,B,B,B,C,D,A,B,E,D,C,D,A,B,B,C,E,B,A,A,A,D
4383,Senior,Quincy,Female,Men,A,A,E,B,D,E,D,D,E,A,E,A,C,C,A,E,B,A,A,C,D,C,B,C,B,B,B,D,A,C,B
4384,Grad Student,Winthrop,Male,Women,D,E,A,B,E,C,E,A,B,B,C,B,D,A,D,B,D,D,A,D,A,D,E,D,C,E,B,E,A,A,E
4385,Freshman,Straus,Female,Women,C,B,A,A,C,A,B,B,C,D,B,C,C,B,E,E,A,B,A,B,C,E,D,E,B,A,D,A,A,A,E
